SimTime,tb_top.ch_out,tb_top.adc_out[5:0]
35.707,-0.24735871860656522,15
35.708,-0.24727387226003805,15
35.709,-0.24717209849200694,15
35.71,-0.24704551776729633,15
35.711,-0.24689291904468103,15
35.712,-0.24671862076335802,15
35.713,-0.24653138715647327,15
35.714,-0.24634341180601266,15
35.715,-0.24616937777568348,15
35.716,-0.24602560122030967,15
35.717,-0.24592926309826757,15
35.718,-0.2458977315280588,15
35.719,-0.24594797544601479,15
35.72,-0.24609606854881716,15
35.721,-0.24635678104663117,15
35.722,-0.24674325551046808,15
35.723,-0.24726676206736292,15
35.724,-0.24793652737219443,15
35.725,-0.24875963115579786,15
35.726,-0.24974096370343041,15
35.727,-0.25088323734182355,15
35.728,-0.25218704489181176,15
35.729,-0.25365095806074328,15
35.73,-0.25527165888789477,15
35.731,-0.25704409760008384,15
35.732,-0.25896167056689678,15
35.733,-0.26101641244912638,15
35.734,-0.26319919709451406,15
35.735,-0.26549994223691886,15
35.736,-0.26790781358482474,15
35.737,-0.27041142443000826,15
35.738,-0.27299902745580762,15
35.739,-0.27565869596663783,15
35.74,-0.27837849228735612,15
35.741,-0.28114662158530002,15
35.742,-0.28395156984306502,15
35.743,-0.28678222515139573,15
35.744,-0.28962798189514088,15
35.745,-0.2924788277683979,15
35.746,-0.29532541387610278,15
35.747,-0.298159108457698,15
35.748,-0.30097203500427144,15
35.749,-0.303757095734564,15
35.75,-0.30650798154900855,12
35.751,-0.30921916969651519,12
35.752,-0.31188591046853908,12
35.753,-0.31450420428186143,12
35.754,-0.31707077052855315,12
35.755,-0.31958300956199004,12
35.756,-0.32203895915487907,12
35.757,-0.32443724671236396,12
35.758,-0.3267770384537097,12
35.759,-0.32905798669301822,12
35.76,-0.3312801762559664,12
35.761,-0.33344407096856632,12
35.762,-0.33555046104810532,12
35.763,-0.33760041211817837,12
35.764,-0.33959521646127533,12
35.765,-0.3415363470156817,12
35.766,-0.3434254145201705,12
35.767,-0.34526412811154017,12
35.768,-0.34705425958764891,12
35.769,-0.34879761146314803,12
35.77,-0.3504959888673112,12
35.771,-0.35215117526367617,12
35.772,-0.35376491190993542,12
35.773,-0.35533888092373161,12
35.774,-0.35687469177566289,12
35.775,-0.35837387099468287,12
35.776,-0.35983785484285646,12
35.777,-0.36126798469567895,12
35.778,-0.36266550485037896,12
35.779,-0.36403156247721957,12
35.78,-0.36536720942718282,12
35.781,-0.36667340561291528,12
35.782,-0.36795102368776511,12
35.783,-0.36920085475949677,12
35.784,-0.37042361489017228,12
35.785,-0.3716199521511111,12
35.786,-0.37279045402117944,12
35.787,-0.37393565493735625,12
35.788,-0.37505604382805213,12
35.789,-0.37615207148154572,12
35.79,-0.37722415762372324,12
35.791,-0.37827269760069382,12
35.792,-0.379298068582472,12
35.793,-0.3803006352235111,12
35.794,-0.38128075473420769,12
35.795,-0.38223878133441075,12
35.796,-0.38317507007532881,12
35.797,-0.38408998002995104,12
35.798,-0.38498387686413837,12
35.799,-0.38585713481088585,12
35.8,-0.38671013807892923,12
35.801,-0.3875432817339115,12
35.802,-0.38835697209581521,12
35.803,-0.38915162670038328,12
35.804,-0.38992767387491206,12
35.805,-0.39068555198020782,12
35.806,-0.39142570837078894,12
35.807,-0.39214859812471181,12
35.808,-0.39285468259283296,12
35.809,-0.39354442781502547,12
35.81,-0.39421830284797421,12
35.811,-0.3948767780457979,12
35.812,-0.39552032333101583,12
35.813,-0.39614940648939512,12
35.814,-0.39676449151808169,12
35.815,-0.39736603705223361,12
35.816,-0.39795449489121326,12
35.817,-0.39853030864133165,12
35.818,-0.39909391248823445,12
35.819,-0.39964573010832416,12
35.82,-0.40018617372517395,12
35.821,-0.40071564331372866,12
35.822,-0.40123452595224107,12
35.823,-0.40174319531936376,12
35.824,-0.40224201133162074,12
35.825,-0.40273131991461758,12
35.826,-0.40321145289980775,12
35.827,-0.40368272803741057,12
35.828,-0.40414544911515038,12
35.829,-0.40459990617184588,12
35.83,-0.40504637579449804,12
35.831,-0.40548512148738031,12
35.832,-0.40591639410170699,12
35.833,-0.40634043231470979,12
35.834,-0.40675746314737071,12
35.835,-0.40716770251061307,12
35.836,-0.40757135577041403,12
35.837,-0.4079686183230497,12
35.838,-0.40835967617249758,12
35.839,-0.40874470650286998,12
35.84,-0.40912387823963159,12
35.841,-0.40949735259422843,12
35.842,-0.40986528358762764,12
35.843,-0.4102278185491065,12
35.844,-0.41058509858743808,12
35.845,-0.41093725903237888,12
35.846,-0.41128442984507041,12
35.847,-0.41162673599661281,12
35.848,-0.4119642978146501,12
35.849,-0.41229723129832319,12
35.85,-0.41262564840239419,5
35.851,-0.41294965729172717,5
35.852,-0.41326936256762448,5
35.853,-0.41358486546777062,5
35.854,-0.41389626404172553,5
35.855,-0.41420365330404418,5
35.856,-0.41450712536718237,5
35.857,-0.41480676955638407,5
35.858,-0.4151026725087375,5
35.859,-0.4153949182585448,5
35.86,-0.4156835883110741,5
35.861,-0.41596876170665942,5
35.862,-0.4162505150769914,5
35.863,-0.41652892269530006,5
35.864,-0.41680405652197816,5
35.865,-0.41707598624703168,5
35.866,-0.41734477933058045,5
35.867,-0.41761050104246367,5
35.868,-0.41787321450184045,5
35.869,-0.41813298071752103,5
35.87,-0.41838985862960471,5
35.871,-0.41864390515286498,5
35.872,-0.41889517522218533,5
35.873,-0.41914372184022886,5
35.874,-0.41938959612741827,5
35.875,-0.41963284737420442,5
35.876,-0.41987352309552012,5
35.877,-0.42011166908724651,5
35.878,-0.4203473294844603,5
35.879,-0.42058054682118634,5
35.88,-0.42081136209134667,5
35.881,-0.42103981481057207,5
35.882,-0.42126594307853138,5
35.883,-0.42148978364142797,5
35.884,-0.42171137195431729,5
35.885,-0.42193074224290872,5
35.886,-0.42214792756453345,5
35.887,-0.42236295986797767,5
35.888,-0.42257587005190983,5
35.889,-0.42278668802165514,5
35.89,-0.42299544274410272,5
35.891,-0.42320216230056107,5
35.892,-0.42340687393740972,5
35.893,-0.42360960411442827,5
35.894,-0.42381037855071207,5
35.895,-0.42400922226811721,5
35.896,-0.42420615963220365,5
35.897,-0.42440121439067302,5
35.898,-0.42459440970932055,5
35.899,-0.42478576820554526,5
35.9,-0.42497531197947758,5
35.901,-0.42516306264280573,5
35.902,-0.42582278377039107,5
35.903,-0.42624570044781857,5
35.904,-0.42650453416682527,5
35.905,-0.42665835180255191,5
35.906,-0.42675363410732664,5
35.907,-0.42682541734573476,5
35.908,-0.42689848005766728,5
35.909,-0.42698854943237707,5
35.91,-0.4271035044281799,5
35.911,-0.42724455551427232,5
35.912,-0.42740738368421149,5
35.913,-0.42758322414233996,5
35.914,-0.42775988274884674,5
35.915,-0.42792267588683908,5
35.916,-0.42805528685290051,5
35.917,-0.42814053414460895,5
35.918,-0.42816104910391894,5
35.919,-0.42809986225941155,5
35.92,-0.4279408993837302,5
35.921,-0.42766938974040297,5
35.922,-0.42727219023643725,5
35.923,-0.42673803022709911,5
35.924,-0.42605768254405096,5
35.925,-0.42522406694719705,5
35.926,-0.42423229264617701,5
35.927,-0.42307964681327226,5
35.928,-0.42176553613073742,5
35.929,-0.42029138839834929,5
35.93,-0.41866052108795332,5
35.931,-0.4168779834878118,5
35.932,-0.41495037874733798,5
35.933,-0.41288567172861995,5
35.934,-0.41069298811064098,5
35.935,-0.40838240969007383,5
35.936,-0.40596477029273637,5
35.937,-0.4034514561648877,5
35.938,-0.40085421416492339,5
35.939,-0.39818497053382501,5
35.94,-0.39545566249575925,5
35.941,-0.39267808443600571,5
35.942,-0.38986374992814488,5
35.943,-0.38702377044113306,5
35.944,-0.38416875115331406,5
35.945,-0.38130870393724153,5
35.946,-0.37845297725805649,5
35.947,-0.37561020244978705,5
35.948,-0.37278825559817752,5
35.949,-0.36999423406464937,5
35.95,-0.3672344465322312,8
35.951,-0.36451441533874196,8
35.952,-0.36183888978269368,8
35.953,-0.35921186904047941,8
35.954,-0.35663663331638007,8
35.955,-0.3541157818565201,8
35.956,-0.35165127649081146,8
35.957,-0.34924448941981961,8
35.958,-0.34689625403305058,8
35.959,-0.34460691762820661,8
35.96,-0.34237639499442085,8
35.961,-0.34020422192346916,8
35.962,-0.33808960781880304,8
35.963,-0.33603148668049021,8
35.964,-0.33402856585260055,8
35.965,-0.33207937202627946,8
35.966,-0.33018229409502942,8
35.967,-0.32833562255714643,8
35.968,-0.3265375852526603,8
35.969,-0.32478637930757615,8
35.97,-0.32308019923602005,8
35.971,-0.32141726122057257,8
35.972,-0.31979582365235393,8
35.973,-0.31821420406520429,8
35.974,-0.31667079264265485,8
35.975,-0.31516406251250351,8
35.976,-0.31369257707203685,8
35.977,-0.31225499460768669,8
35.978,-0.31085007048670532,8
35.979,-0.30947665720584105,8
35.98,-0.30813370258363187,8
35.981,-0.30682024637943717,8
35.982,-0.30553541561437936,8
35.983,-0.30427841885760731,8
35.984,-0.30304853972639334,8
35.985,-0.30184512983115275,8
35.986,-0.30066760137713289,8
35.987,-0.29951541961382705,8
35.988,-0.29838809530163424,8
35.989,-0.29728517734340359,8
35.99,-0.29620624570667353,8
35.991,-0.29515090474103722,8
35.992,-0.29411877697444039,8
35.993,-0.29310949745262826,8
35.994,-0.29212270866762191,8
35.995,-0.29115805610418993,8
35.996,-0.29021518441792266,8
35.997,-0.28929373424479216,8
35.998,-0.28839333963004277,8
35.999,-0.2875136260539104,8
36,-0.28665420902299776,8
36.001,-0.28581469318909014,8
36.002,-0.28452092952670516,8
36.003,-0.28348129584861403,8
36.004,-0.28262266235712147,8
36.005,-0.28188554344548566,8
36.006,-0.28122303026281492,8
36.007,-0.28059965036643381,8
36.008,-0.27999018242534224,8
36.009,-0.27937845144434648,8
36.01,-0.27875612732972471,8
36.011,-0.27812154687882562,8
36.012,-0.27747857650665275,8
36.013,-0.2768355302747233,8
36.014,-0.27620415510720947,8
36.015,-0.27559869250586316,8
36.016,-0.2750350236412788,8
36.017,-0.27452990243010644,8
36.018,-0.27410027912629403,8
36.019,-0.27376271507402061,8
36.02,-0.27353288760010763,8
36.021,-0.27342518256895643,8
36.022,-0.27345237088372182,8
36.023,-0.27362536418992378,8
36.024,-0.27395304421512756,8
36.025,-0.27444215955100942,8
36.026,-0.27509728324006621,8
36.027,-0.27592082425462416,8
36.028,-0.27691308583547508,8
36.029,-0.27807236367532456,8
36.03,-0.27939507707162936,8
36.031,-0.28087592641751513,8
36.032,-0.28250807073161732,8
36.033,-0.28428331933160667,8
36.034,-0.2861923322162444,8
36.035,-0.28822482422228285,8
36.036,-0.29036976855165797,8
36.037,-0.29261559580857849,8
36.038,-0.29495038523392775,8
36.039,-0.29736204536574196,8
36.04,-0.29983848188061768,8
36.041,-0.30236775087423812,8
36.042,-0.30493819631358665,8
36.043,-0.30753857083388236,8
36.044,-0.31015813945603976,8
36.045,-0.31278676616287671,8
36.046,-0.31541498359271325,8
36.047,-0.31803404638674321,8
36.048,-0.32063596896173091,8
36.049,-0.32321354867308266,8
36.05,-0.32576037548665526,11
36.051,-0.32827082939283775,11
36.052,-0.33074006687594781,11
36.053,-0.33316399779863115,11
36.054,-0.33553925407779389,11
36.055,-0.33786315151887036,11
36.056,-0.34013364614223018,11
36.057,-0.34234928628260647,11
36.058,-0.34450916167286305,11
36.059,-0.34661285064041503,11
36.06,-0.3486603664512325,11
36.061,-0.35065210373546707,11
36.062,-0.35258878582302255,11
36.063,-0.35447141370928614,11
36.064,-0.35630121726294117,11
36.065,-0.35807960918123505,11
36.066,-0.35980814209496637,11
36.067,-0.36148846912719151,11
36.068,-0.3631223081174163,11
36.069,-0.3647114096377444,11
36.07,-0.36625752884980362,11
36.071,-0.36776240118173109,11
36.072,-0.36922772174335217,11
36.073,-0.37065512834502645,11
36.074,-0.37204618794139277,11
36.075,-0.37340238628522027,11
36.076,-0.37472512054843032,11
36.077,-0.37601569464667262,11
36.078,-0.37727531699010519,11
36.079,-0.37850510037566998,11
36.08,-0.37970606373456045,11
36.081,-0.38087913545208779,11
36.082,-0.3820251579851261,11
36.083,-0.38314489351406933,11
36.084,-0.38423903038113727,11
36.085,-0.38530819008427675,11
36.086,-0.38635293461522913,11
36.087,-0.3873737739510093,11
36.088,-0.38837117352954531,11
36.089,-0.38934556156208711,11
36.09,-0.39029733605678774,11
36.091,-0.39122687144920976,11
36.092,-0.39213452475610155,11
36.093,-0.39302064118834712,11
36.094,-0.39388555917729717,11
36.095,-0.39472961478557417,11
36.096,-0.39555314548877424,11
36.097,-0.39635649332818634,11
36.098,-0.39714000744666333,11
36.099,-0.39790404603010437,11
36.1,-0.39864897768565877,11
36.101,-0.39937518229478974,11
36.102,-0.40008305138480915,11
36.103,-0.40077298806650408,11
36.104,-0.40144540658812267,11
36.105,-0.40210073155739245,11
36.106,-0.402739396883527,11
36.107,-0.40336184449047319,11
36.108,-0.40396852285108242,11
36.109,-0.40455988538959975,11
36.11,-0.405136388796969,11
36.111,-0.40569849130008429,11
36.112,-0.40624665092239065,11
36.113,-0.40678132376926135,11
36.114,-0.40730296236745256,11
36.115,-0.40781201408376055,11
36.116,-0.40830891964385024,11
36.117,-0.40879411176817027,11
36.118,-0.40926801393797141,11
36.119,-0.40973103930076071,11
36.12,-0.41018358972109048,11
36.121,-0.41062605497942872,11
36.122,-0.41105881211901796,11
36.123,-0.4114822249381076,11
36.124,-0.41189664362275469,11
36.125,-0.41230240451352823,11
36.126,-0.41269982999791649,11
36.127,-0.41308922851901841,11
36.128,-0.41347089469017873,11
36.129,-0.41384510950458797,11
36.13,-0.41421214062849265,11
36.131,-0.41457224276651794,11
36.132,-0.41492565808767712,11
36.133,-0.41527261670090121,11
36.134,-0.41561333716933863,11
36.135,-0.41594802705323008,11
36.136,-0.41627688347182529,11
36.137,-0.41660009367555717,11
36.138,-0.41691783562050022,11
36.139,-0.41723027853799227,11
36.14,-0.41753758349317172,11
36.141,-0.41783990392706349,11
36.142,-0.41813738617771085,11
36.143,-0.41843016997669374,11
36.144,-0.41871838891818025,11
36.145,-0.41900217089841496,11
36.146,-0.41928163852425337,11
36.147,-0.41955690948999941,11
36.148,-0.41982809692237921,11
36.149,-0.42009530969400555,11
36.15,-0.42035865270612993,5
36.151,-0.42061822714186181,5
36.152,-0.42087413069134944,5
36.153,-0.42112645775066665,5
36.154,-0.42137529959634151,5
36.155,-0.4216207445375969,5
36.156,-0.4218628780484559,5
36.157,-0.42210178288190092,5
36.158,-0.42233753916826572,5
36.159,-0.42257022450000065,5
36.16,-0.42279991400487049,5
36.161,-0.42302668040954716,5
36.162,-0.42325059409543175,5
36.163,-0.4234717231484027,5
36.164,-0.42369013340403272,5
36.165,-0.42390588848965749,5
36.166,-0.42411904986451182,5
36.167,-0.42432967685898637,5
36.168,-0.42453782671389073,5
36.169,-0.42474355462045366,5
36.17,-0.42494691376163557,5
36.171,-0.42514795535518968,5
36.172,-0.42534672869877393,5
36.173,-0.42554328121729423,5
36.174,-0.42573765851255446,5
36.175,-0.42592990441519019,5
36.176,-0.42612006103878142,5
36.177,-0.42630816883597117,5
36.178,-0.42649426665635753,5
36.179,-0.42667839180588429,5
36.18,-0.42686058010741901,5
36.181,-0.42704086596218682,5
36.182,-0.42721928241171436,5
36.183,-0.42739586119993322,5
36.184,-0.42757063283509777,5
36.185,-0.42774362665118093,5
36.186,-0.42791487086842861,5
36.187,-0.4280843926527762,5
36.188,-0.42825221817385167,5
36.189,-0.42841837266132277,5
36.19,-0.4285828804593721,5
36.191,-0.42874576507911688,5
36.192,-0.42890704924882278,5
36.193,-0.42906675496179103,5
36.194,-0.42922490352183107,5
36.195,-0.42938151558626009,5
36.196,-0.42953661120639941,5
36.197,-0.42969020986556417,5
36.198,-0.42984233051456733,5
36.199,-0.42999299160477922,5
36.2,-0.43014221111880646,5
36.201,-0.43029000659886768,5
36.202,-0.43043639517295923,5
36.203,-0.43058139357891545,5
36.204,-0.43072501818647724,5
36.205,-0.4308672850174885,5
36.206,-0.43100820976434639,5
36.207,-0.43114780780683176,5
36.208,-0.43128609422744724,5
36.209,-0.43142308382539035,5
36.21,-0.43155879112928414,5
36.211,-0.43169323040878643,5
36.212,-0.43182641568519076,5
36.213,-0.43195836074112842,5
36.214,-0.4320890791294737,5
36.215,-0.43221858418154546,5
36.216,-0.43234688901469354,5
36.217,-0.43247400653934853,5
36.218,-0.43259994946560532,5
36.219,-0.43272473030940584,5
36.22,-0.4328483613983749,5
36.221,-0.43297085487735931,5
36.222,-0.43309222271371045,5
36.223,-0.43321247670234747,5
36.224,-0.43333162847062789,5
36.225,-0.43344968948305118,5
36.226,-0.4335666710458127,5
36.227,-0.43368258431122275,5
36.228,-0.43379744028200085,5
36.229,-0.43391124981545198,5
36.23,-0.43402402362752934,5
36.231,-0.43413577229678513,5
36.232,-0.43424650626820849,5
36.233,-0.43435623585695127,5
36.234,-0.43446497125193612,5
36.235,-0.4345727225193462,5
36.236,-0.43467949960599173,5
36.237,-0.43478531234254958,5
36.238,-0.434890170446674,5
36.239,-0.43499408352597302,5
36.24,-0.43509706108085011,5
36.241,-0.43519911250720861,5
36.242,-0.43530024709901671,5
36.243,-0.43540047405073462,5
36.244,-0.43549980245960307,5
36.245,-0.43559824132779446,5
36.246,-0.43569579956442983,5
36.247,-0.43579248598746401,5
36.248,-0.43588830932544265,5
36.249,-0.43598327821913563,5
36.25,-0.43607740122305183,4
36.251,-0.43617068680684146,4
36.252,-0.43626314335659055,4
36.253,-0.43635477917601545,4
36.254,-0.43644560248756276,4
36.255,-0.43653562143342239,4
36.256,-0.43662484407645985,4
36.257,-0.43671327840107532,4
36.258,-0.43680093231399597,4
36.259,-0.43688781364500834,4
36.26,-0.43697393014763736,4
36.261,-0.43705928949977835,4
36.262,-0.43714389930428788,4
36.263,-0.43722776708953931,4
36.264,-0.43731090030994851,4
36.265,-0.43739330634647428,4
36.266,-0.43747499250709887,4
36.267,-0.43755596602729163,4
36.268,-0.43763623407046087,4
36.269,-0.43771580372839652,4
36.27,-0.43779468202170679,4
36.271,-0.43787287590025148,4
36.272,-0.43795039224357413,4
36.273,-0.43802723786133524,4
36.274,-0.43810341949374798,4
36.275,-0.43817894381201689,4
36.276,-0.43825381741878255,4
36.277,-0.43832804684857063,4
36.278,-0.43840163856824754,4
36.279,-0.43847459897748242,4
36.28,-0.43854693440921522,4
36.281,-0.43861865113013199,4
36.282,-0.43868975534114596,4
36.283,-0.43876025317788514,4
36.284,-0.43883015071118525,4
36.285,-0.43889945394758884,4
36.286,-0.43896816882984879,4
36.287,-0.43903630123743653,4
36.288,-0.43910385698705445,4
36.289,-0.43917084183315147,4
36.29,-0.43923726146844222,4
36.291,-0.43930312152442808,4
36.292,-0.43936842757192107,4
36.293,-0.43943318512156865,4
36.294,-0.43949739962438028,4
36.295,-0.43956107647225484,4
36.296,-0.43962422099850806,4
36.297,-0.43968683847840084,4
36.298,-0.43974893412966665,4
36.299,-0.43981051311303987,4
36.3,-0.43987158053278225,4
36.301,-0.43993214143720949,4
36.302,-0.43999220081921697,4
36.303,-0.44005176361680365,4
36.304,-0.44011083471359647,4
36.305,-0.44016941893937178,4
36.306,-0.44022752107057694,4
36.307,-0.44028514583084993,4
36.308,-0.44034229789153767,4
36.309,-0.44039898187221321,4
36.31,-0.44045520234119151,4
36.311,-0.4405109638160436,4
36.312,-0.44056627076410915,4
36.313,-0.44062112760300814,4
36.314,-0.44067553870115073,4
36.315,-0.44072950837824498,4
36.316,-0.44078304090580406,4
36.317,-0.44083614050765096,4
36.318,-0.44088881136042202,4
36.319,-0.44094105759406849,4
36.32,-0.44099288329235625,4
36.321,-0.44104429249336374,4
36.322,-0.44109528918997809,4
36.323,-0.44114587733038874,4
36.324,-0.44119606081857921,4
36.325,-0.44124584351481694,4
36.326,-0.44129522923614017,4
36.327,-0.44134422175684296,4
36.328,-0.44139282480895681,4
36.329,-0.44144104208273116,4
36.33,-0.44148887722710939,4
36.331,-0.44153633385020319,4
36.332,-0.44158341551976327,4
36.333,-0.44163012576364752,4
36.334,-0.44167646807028543,4
36.335,-0.44172244588913967,4
36.336,-0.44176806263116414,4
36.337,-0.44181332166925846,4
36.338,-0.44185822633871896,4
36.339,-0.44190277993768601,4
36.34,-0.44194698572758773,4
36.341,-0.44199084693357971,4
36.342,-0.44203436674498076,4
36.343,-0.44207754831570523,4
36.344,-0.44212039476469078,4
36.345,-0.44216290917632239,4
36.346,-0.44220509460085233,4
36.347,-0.44224695405481534,4
36.348,-0.44228849052144104,4
36.349,-0.44232970695106039,4
36.35,-0.44237060626150937,3
36.351,-0.4424111913385278,3
36.352,-0.44245146503615362,3
36.353,-0.44249143017711356,3
36.354,-0.44253108955320897,3
36.355,-0.44257044592569772,3
36.356,-0.44260950202567184,3
36.357,-0.4426482605544303,3
36.358,-0.44268672418384852,3
36.359,-0.44272489555674266,3
36.36,-0.44276277728723012,3
36.361,-0.44280037196108601,3
36.362,-0.44283768213609487,3
36.363,-0.44287471034239878,3
36.364,-0.44291145908284063,3
36.365,-0.44294793083330408,3
36.366,-0.44298412804304854,3
36.367,-0.44302005313504073,3
36.368,-0.44305570850628168,3
36.369,-0.44309109652813006,3
36.37,-0.44312621954662124,3
36.371,-0.44316107988278242,3
36.372,-0.44319567983294422,3
36.373,-0.44323002166904735,3
36.374,-0.44326410763894641,3
36.375,-0.44329793996670952,3
36.376,-0.44333152085291383,3
36.377,-0.44336485247493734,3
36.378,-0.44339793698724744,3
36.379,-0.44343077652168505,3
36.38,-0.44346337318774548,3
36.381,-0.44349572907285562,3
36.382,-0.44352784624264713,3
36.383,-0.44355972674122668,3
36.384,-0.4435913725914421,3
36.385,-0.44362278579514514,3
36.386,-0.44365396833345094,3
36.387,-0.44368492216699423,3
36.388,-0.44371564923618101,3
36.389,-0.44374615146143864,3
36.39,-0.4437764307434609,3
36.391,-0.4438064889634511,3
36.392,-0.44383632798336076,3
36.393,-0.44386594964612625,3
36.394,-0.44389535577590111,3
36.395,-0.44392454817828608,3
36.396,-0.44395352864055565,3
36.397,-0.44398229893188151,3
36.398,-0.44401086080355329,3
36.399,-0.4440392159891956,3
36.4,-0.44406736620498333,3
36.401,-0.44409531314985234,3
36.402,-0.44554428578070926,3
36.403,-0.44628789888175702,3
36.404,-0.44654425768342965,3
36.405,-0.44649050473240898,3
36.406,-0.44626602531647613,3
36.407,-0.44597587231807928,3
36.408,-0.44569432645631313,3
36.409,-0.44546851536601473,3
36.41,-0.44532202291752132,3
36.411,-0.44525842840614366,3
36.412,-0.44526472355964614,3
36.413,-0.44531456356726051,3
36.414,-0.445371316387,3
36.415,-0.44539088232111257,3
36.416,-0.44532426316384172,3
36.417,-0.44511986704167883,3
36.418,-0.44472554132260145,3
36.419,-0.44409033162312539,3
36.42,-0.44316596996195073,3
36.421,-0.44190809948266208,3
36.422,-0.44027724689451403,3
36.423,-0.43823955687043442,3
36.424,-0.43576730511568029,3
36.425,-0.43283920870812198,3
36.426,-0.42944055364792194,3
36.427,-0.42556316038186265,3
36.428,-0.42120520843132514,3
36.429,-0.41637094120128038,3
36.43,-0.41107027163061599,3
36.431,-0.40531830861221146,3
36.432,-0.39913482311451171,3
36.433,-0.39254367172381649,3
36.434,-0.38557219394501402,3
36.435,-0.3782505980923993,3
36.436,-0.37061134901285375,3
36.437,-0.362688569248933,3
36.438,-0.35451746360354641,3
36.439,-0.34613377544130924,3
36.44,-0.33757328148075699,3
36.441,-0.32887133031896565,3
36.442,-0.32006242850437683,3
36.443,-0.31117987664970931,3
36.444,-0.30225545686610389,3
36.445,-0.29331917171012045,3
36.446,-0.28439903387181464,3
36.447,-0.2755209049969839,3
36.448,-0.26670838132939817,3
36.449,-0.25798272327680316,3
36.45,-0.2493628255431983,15
36.451,-0.240865224123224,15
36.452,-0.23250413621503566,15
36.453,-0.22429152896734816,15
36.454,-0.21623721292522891,15
36.455,-0.20834895606800696,15
36.456,-0.20063261443140223,15
36.457,-0.1930922754646488,15
36.458,-0.18573041048209177,15
36.459,-0.17854803281788192,15
36.46,-0.17154485857277488,15
36.461,-0.16471946714501584,15
36.462,-0.15806945905481865,15
36.463,-0.15159160889668602,15
36.464,-0.14528201157916482,15
36.465,-0.13913622033174816,15
36.466,-0.1331493752684747,15
36.467,-0.12731632159305092,15
36.468,-0.12163171680753082,15
36.469,-0.11609012654293693,15
36.47,-0.11068610886362204,15
36.471,-0.1054142871062143,15
36.472,-0.10026941149782867,15
36.473,-0.095246409956573436,15
36.474,-0.090340428610428347,15
36.475,-0.085546862678938601,15
36.476,-0.080861378446838869,15
36.477,-0.076279927120977628,15
36.478,-0.071798751403285774,15
36.479,-0.067414385634739477,15
36.48,-0.063123650370162598,15
36.481,-0.058923642233238149,15
36.482,-0.054811719877234627,15
36.483,-0.050785486841690979,15
36.484,-0.046842772050593007,15
36.485,-0.042981608645308651,15
36.486,-0.039200211787528236,15
36.487,-0.035496956005370145,15
36.488,-0.031870352591225247,15
36.489,-0.028319027494248479,15
36.49,-0.024841700084937735,15
36.491,-0.02143716310508955,15
36.492,-0.018104264054554238,15
36.493,-0.014841888207442915,15
36.494,-0.011648943395425188,15
36.495,-0.0085243466450190888,15
36.496,-0.0054670127096942134,15
36.497,-0.0024758444964402479,15
36.498,0.00045027464966626574,15
36.499,0.003312486870400054,15
36.5,0.0061119640223471841,15
36.501,0.0088499103225372355,15
36.502,0.012948790817859823,15
36.503,0.016283489840559523,15
36.504,0.019073414356444305,15
36.505,0.021497038562660879,15
36.506,0.023695106195033205,15
36.507,0.025774051572978584,15
36.508,0.027809555491136617,15
36.509,0.029850159548970155,15
36.51,0.031920870455753043,15
36.511,0.034026694063747843,15
36.512,0.036156047190415437,15
36.513,0.038284003533789634,15
36.514,0.040375338025996257,15
36.515,0.042387341690409065,15
36.516,0.044272386369781126,15
36.517,0.045980225496515051,15
36.518,0.047460023320835272,15
36.519,0.048662110653875081,15
36.52,0.049539470192320051,15
36.521,0.050048958855461248,15
36.522,0.050152278283527495,15
36.523,0.049816707728694357,15
36.524,0.04901561603787357,15
36.525,0.047728771308336082,15
36.526,0.045942468129389243,15
36.527,0.04364949314714589,15
36.528,0.040848950050397133,15
36.529,0.037545965022037636,15
36.53,0.03375129328230933,15
36.531,0.02948084661779065,15
36.532,0.024755160793604389,15
36.533,0.019598820534554487,15
36.534,0.014039858380664058,15
36.535,0.0081091422181590739,15
36.536,0.0018397646995639005,15
36.537,-0.0047335538659088322,15
36.538,-0.011575039213920432,15
36.539,-0.018648405104813442,15
36.54,-0.025917356846222067,15
36.541,-0.033346051133053514,15
36.542,-0.040899508402548732,15
36.543,-0.048543975223521427,15
36.544,-0.056247235447190028,15
36.545,-0.063978869934265395,15
36.546,-0.071710465634232293,15
36.547,-0.079415775625960389,15
36.548,-0.08707083243431038,15
36.549,-0.094654017517879219,15
36.55,-0.10214609028297235,25
36.551,-0.10953018032441215,25
36.552,-0.11679174683230764,25
36.553,-0.12391850924384673,25
36.554,-0.13090035326970689,25
36.555,-0.13772921639548513,25
36.556,-0.1443989568595643,25
36.557,-0.1509052099500573,25
36.558,-0.15724523525478418,25
36.559,-0.1634177582492268,25
36.56,-0.16942280932724679,25
36.561,-0.17526156307668819,25
36.562,-0.18093618028482855,25
36.563,-0.18644965483432746,25
36.564,-0.19180566732543283,25
36.565,-0.19700844694057149,25
36.566,-0.20206264275810903,25
36.567,-0.2069732054272857,25
36.568,-0.21174527983962013,25
36.569,-0.21638410917620046,25
36.57,-0.22089495047732183,25
36.571,-0.22528300167231596,25
36.572,-0.2295533398239763,25
36.573,-0.23371087018399767,25
36.574,-0.23776028552312886,25
36.575,-0.2417060350916562,25
36.576,-0.24555230248141335,25
36.577,-0.24930299159846792,25
36.578,-0.25296171991443278,25
36.579,-0.25653181814227932,25
36.58,-0.2600163354777365,25
36.581,-0.2634180495579036,25
